172.21.0.1 - - [17/Dec/2022:01:39:00 +0000] "GET /solr/final_authors/config/params?_=1671212379568&wt=json HTTP/1.1" 200 89
172.21.0.1 - - [17/Dec/2022:01:39:00 +0000] "GET /solr/final_authors/select?_=1671212379568&indent=true&q=topolog+AND+UK&q.op=OR&useParams= HTTP/1.1" 200 3927
172.21.0.1 - - [17/Dec/2022:01:39:00 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1372
172.21.0.1 - - [17/Dec/2022:01:39:07 +0000] "GET /solr/admin/cores?_=1671212379519&indexInfo=false&wt=json HTTP/1.1" 200 390
172.21.0.1 - - [17/Dec/2022:01:39:07 +0000] "GET /solr/final_authors/config/params?_=1671212379568&wt=json HTTP/1.1" 200 89
172.21.0.1 - - [17/Dec/2022:01:39:07 +0000] "GET /solr/final_authors/select?_=1671212379568&indent=true&q=UK&q.op=OR&useParams= HTTP/1.1" 200 22002
172.21.0.1 - - [17/Dec/2022:01:39:07 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1377
172.21.0.1 - - [17/Dec/2022:01:39:18 +0000] "GET /solr/admin/cores?_=1671212379519&indexInfo=false&wt=json HTTP/1.1" 200 390
172.21.0.1 - - [17/Dec/2022:01:39:18 +0000] "GET /solr/final_authors/config/params?_=1671212379568&wt=json HTTP/1.1" 200 89
172.21.0.1 - - [17/Dec/2022:01:39:18 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1368
172.21.0.1 - - [17/Dec/2022:01:39:18 +0000] "GET /solr/final_authors/select?_=1671212379568&indent=true&q=wireless+AND+UK&q.op=OR&useParams= HTTP/1.1" 200 15492
172.21.0.3 - - [17/Dec/2022:01:39:30 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=wireless%20AND%20uk&useParams= HTTP/1.1" 200 15207
172.21.0.3 - - [17/Dec/2022:01:39:49 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=uk%20kaloxylo&useParams= HTTP/1.1" 200 10940
172.21.0.3 - - [17/Dec/2022:01:40:08 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=topolog%20AND%20uk&useParams= HTTP/1.1" 200 4334
172.21.0.3 - - [17/Dec/2022:01:40:27 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=uk%20AND%20radio&useParams= HTTP/1.1" 200 13202
172.21.0.3 - - [17/Dec/2022:01:40:49 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=radio%20AND%20uk%20AND%205g&useParams= HTTP/1.1" 200 8193
172.21.0.3 - - [17/Dec/2022:01:41:01 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=radio%20uk%205g%20analysi&useParams= HTTP/1.1" 200 26395
172.21.0.3 - - [17/Dec/2022:01:41:13 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=uk&useParams= HTTP/1.1" 200 10492
